transaction_id,customer_id,date,time,transaction_type,amount,location,merchant_category,is_fraud
T00001859,CUST000070,2023-07-07,12:12:51,DEBIT,107.13,Dallas,Retail,0
T00025548,CUST000844,2023-01-22,06:06:11,TRANSFER,1325.67,San Antonio,Technology,0
T00041562,CUST000781,2023-11-14,11:37:28,DEBIT,165.31,Philadelphia,Education,0
T00011044,CUST000651,2023-05-15,04:19:54,CASH_WITHDRAWAL,157.51,Los Angeles,Travel,0
T00046676,CUST000248,2023-12-20,23:01:03,PAYMENT,39.88,Phoenix,Retail,0
T00000734,CUST000873,2023-02-23,17:55:46,TRANSFER,690.89,San Diego,Utilities,0
T00005697,CUST000532,2023-07-12,09:31:52,TRANSFER,1227.02,San Antonio,Healthcare,0
T00036878,CUST000761,2023-05-29,23:16:12,DEBIT,35.69,Chicago,Technology,0
T00004152,CUST000513,2023-07-24,02:11:28,CASH_WITHDRAWAL,107.35,Phoenix,Retail,0
T00015719,CUST000240,2023-09-01,21:16:51,TRANSFER,1547.07,Dallas,Healthcare,0
T00027554,CUST000486,2023-04-06,02:00:23,TRANSFER,1090.71,San Diego,Food,0
T00000991,CUST000376,2023-12-12,11:54:33,CREDIT,1324.3,Phoenix,Utilities,0
T00002603,CUST000859,2023-06-20,11:18:34,DEBIT,113.48,San Jose,Travel,0
T00049883,CUST000239,2023-11-06,15:59:42,PAYMENT,188.04,Philadelphia,Entertainment,1
T00033121,CUST000960,2023-08-05,04:49:45,DEBIT,53.98,Philadelphia,Entertainment,0
T00029599,CUST000084,2023-03-28,18:03:40,CREDIT,1565.88,New York,Retail,0
T00042063,CUST000703,2023-02-22,07:13:40,TRANSFER,344.06,New York,Healthcare,0
T00024424,CUST000127,2023-11-09,17:00:15,CREDIT,4800.25,New York,Entertainment,0
T00044159,CUST000682,2023-01-04,11:46:17,CREDIT,944.83,San Antonio,Healthcare,0
T00008059,CUST000346,2023-01-17,17:50:01,DEBIT,29.45,New York,Utilities,0
T00040375,CUST000184,2023-07-27,11:44:53,DEBIT,154.06,Los Angeles,Technology,0
T00030253,CUST000661,2023-10-21,04:15:41,CASH_WITHDRAWAL,184.36,New York,Education,0
T00020485,CUST000953,2023-05-26,08:55:50,PAYMENT,195.09,Dallas,Entertainment,0
T00042160,CUST000580,2023-09-28,02:55:52,DEBIT,142.01,Philadelphia,Entertainment,0
T00009282,CUST000258,2023-11-11,22:48:36,CASH_WITHDRAWAL,128.6,New York,Travel,0
T00049531,CUST000353,2023-05-09,19:16:44,PAYMENT,178.44,Mumbai,Retail,1
T00035555,CUST000898,2023-12-29,14:48:16,PAYMENT,438.98,Dallas,Healthcare,0
T00000626,CUST000556,2023-05-01,00:35:00,TRANSFER,1006.35,Los Angeles,Retail,0
T00042915,CUST000971,2023-12-06,23:46:35,CASH_WITHDRAWAL,185.55,San Jose,Utilities,0
T00036753,CUST000357,2023-05-05,17:15:49,DEBIT,75.32,Phoenix,Travel,0
T00049119,CUST000197,2023-09-09,18:25:29,TRANSFER,52.12,Phoenix,Food,1
T00045786,CUST000360,2023-07-10,06:23:32,CASH_WITHDRAWAL,218.01,Philadelphia,Retail,0
T00028720,CUST000686,2023-11-17,14:28:23,TRANSFER,1254.26,Los Angeles,Entertainment,0
T00015381,CUST000141,2023-12-05,01:21:39,PAYMENT,483.03,Philadelphia,Retail,0
T00009523,CUST000378,2023-12-12,03:56:43,PAYMENT,392.69,Philadelphia,Healthcare,0
T00020450,CUST000600,2023-03-27,22:44:54,CREDIT,3658.34,Chicago,Travel,0
T00032029,CUST000787,2023-01-20,05:47:43,CASH_WITHDRAWAL,27.03,Houston,Retail,0
T00025033,CUST000802,2023-03-29,14:30:32,CASH_WITHDRAWAL,276.82,Los Angeles,Healthcare,0
T00040101,CUST000554,2023-07-20,04:16:42,DEBIT,78.61,Philadelphia,Retail,0
T00050232,CUST000369,2023-12-07,17:15:35,CREDIT,977.01,Lagos,Utilities,1
T00016284,CUST000602,2023-09-13,11:36:57,CASH_WITHDRAWAL,73.62,Dallas,Utilities,0
T00011297,CUST000131,2023-07-19,15:01:44,CREDIT,607.12,San Jose,Retail,0
T00018031,CUST000456,2023-12-24,02:08:21,DEBIT,56.29,Chicago,Education,0
T00035752,CUST000494,2023-12-06,06:10:06,DEBIT,85.79,San Jose,Entertainment,0
T00011668,CUST000516,2023-07-11,10:01:56,PAYMENT,371.84,New York,Education,0
T00039708,CUST000598,2023-02-08,18:38:34,PAYMENT,354.68,Chicago,Food,0
T00040035,CUST000806,2023-03-07,07:32:55,CASH_WITHDRAWAL,279.52,Phoenix,Education,0
T00007565,CUST000881,2023-08-15,08:57:11,TRANSFER,555.39,Philadelphia,Retail,0
T00017683,CUST000684,2023-02-10,11:33:53,DEBIT,160.57,San Diego,Healthcare,0
T00006973,CUST000094,2023-12-06,22:45:10,TRANSFER,450.73,Los Angeles,Healthcare,0
T00038236,CUST000747,2023-12-11,19:55:00,DEBIT,131.46,Chicago,Travel,0
T00011910,CUST000593,2023-01-23,20:25:50,DEBIT,23.75,Los Angeles,Travel,0
T00017700,CUST000624,2023-09-17,10:46:42,TRANSFER,1195.79,San Antonio,Entertainment,0
T00016332,CUST000854,2023-07-25,14:03:42,CASH_WITHDRAWAL,237.58,Philadelphia,Technology,0
T00000065,CUST000575,2023-01-04,18:07:41,PAYMENT,46.87,Chicago,Retail,0
T00049765,CUST000788,2023-12-17,15:07:45,CASH_WITHDRAWAL,96.19,San Antonio,Healthcare,1
T00020896,CUST000222,2023-03-07,09:51:43,DEBIT,45.8,Dallas,Entertainment,0
T00047150,CUST000795,2023-03-13,06:07:32,DEBIT,143.65,San Diego,Retail,0
T00022216,CUST000926,2023-06-09,00:45:48,CREDIT,4233.45,Dallas,Entertainment,0
T00017204,CUST000333,2023-03-19,02:58:09,CREDIT,1679.76,Chicago,Utilities,0
T00032629,CUST000666,2023-12-29,10:38:26,CASH_WITHDRAWAL,211.11,New York,Technology,0
T00023909,CUST000509,2023-03-04,17:12:50,TRANSFER,373.58,San Antonio,Utilities,0
T00019291,CUST000942,2023-08-21,17:58:08,DEBIT,47.43,Dallas,Education,0
T00029153,CUST000534,2023-04-17,17:56:05,DEBIT,99.2,Philadelphia,Retail,0
T00022859,CUST000999,2023-04-28,23:20:39,CASH_WITHDRAWAL,188.73,San Antonio,Retail,0
T00016764,CUST000784,2023-01-21,02:40:09,PAYMENT,447.21,San Antonio,Education,0
T00046818,CUST000794,2023-06-30,00:49:29,PAYMENT,45.71,Phoenix,Entertainment,0
T00012248,CUST000549,2023-07-12,06:07:31,CASH_WITHDRAWAL,47.36,San Antonio,Healthcare,0
T00020657,CUST000420,2023-04-07,00:55:04,PAYMENT,367.9,San Diego,Education,0
T00019559,CUST000147,2023-01-25,00:43:58,DEBIT,186.35,Philadelphia,Technology,0
T00040639,CUST000209,2023-07-15,17:50:42,DEBIT,147.21,Dallas,Entertainment,0
T00009128,CUST000159,2023-09-27,17:32:08,CREDIT,1301.02,San Antonio,Utilities,0
T00012758,CUST000957,2023-08-16,07:28:26,PAYMENT,267.06,San Jose,Healthcare,0
T00043808,CUST000752,2023-12-28,04:37:29,TRANSFER,1555.62,Houston,Healthcare,0
T00005080,CUST000585,2023-06-06,11:29:00,DEBIT,116.18,Phoenix,Education,0
T00030719,CUST000001,2023-02-01,15:18:38,DEBIT,27.33,Los Angeles,Food,0
T00022396,CUST000580,2023-01-18,19:01:17,PAYMENT,37.44,Houston,Technology,0
T00051014,CUST000959,2023-04-09,21:37:18,PAYMENT,93.15,San Antonio,Retail,1
T00036251,CUST000834,2023-07-14,15:46:52,CASH_WITHDRAWAL,73.69,Los Angeles,Retail,0
T00025045,CUST000694,2023-06-23,04:23:00,CREDIT,4335.92,Houston,Utilities,0
T00024221,CUST000788,2023-09-22,02:56:39,CREDIT,3569.2,San Antonio,Utilities,0
T00010674,CUST000953,2023-02-05,12:15:22,CREDIT,2312.8,Dallas,Travel,0
T00045413,CUST000919,2023-04-12,09:24:59,TRANSFER,230.52,Philadelphia,Food,0
T00035381,CUST000983,2023-05-27,00:08:21,TRANSFER,590.12,New York,Travel,0
T00009803,CUST000682,2023-08-09,15:15:48,CREDIT,3115.14,Dallas,Entertainment,0
T00002034,CUST000331,2023-12-01,12:43:30,DEBIT,49.14,Los Angeles,Travel,0
T00046458,CUST000279,2023-01-07,05:57:07,TRANSFER,1783.25,San Diego,Travel,0
T00031461,CUST000073,2023-08-25,17:27:16,TRANSFER,1079.59,San Jose,Healthcare,0
T00002326,CUST000529,2023-01-06,12:05:06,DEBIT,86.19,New York,Food,0
T00015145,CUST000421,2023-02-08,03:01:02,CASH_WITHDRAWAL,157.38,Philadelphia,Education,0
T00003916,CUST000275,2023-03-13,20:11:57,DEBIT,184.65,San Diego,Healthcare,0
T00009197,CUST000868,2023-12-12,19:15:11,DEBIT,145.17,Los Angeles,Retail,0
T00007538,CUST000916,2023-03-20,10:53:35,CASH_WITHDRAWAL,24.67,Houston,Technology,0
T00036245,CUST000631,2023-08-28,12:35:21,CREDIT,3461.25,San Diego,Technology,0
T00043578,CUST000449,2023-12-12,02:01:42,CASH_WITHDRAWAL,39.52,San Diego,Healthcare,0
T00002730,CUST000010,2023-10-08,19:50:48,PAYMENT,370.89,Philadelphia,Food,0
T00011875,CUST000425,2023-06-15,14:15:46,CASH_WITHDRAWAL,31.24,Chicago,Retail,0
T00003640,CUST000457,2023-11-14,00:30:30,DEBIT,185.77,New York,Education,0
T00051575,CUST000144,2023-04-27,01:42:19,CASH_WITHDRAWAL,178.1,Los Angeles,Food,1
T00019382,CUST000378,2023-05-30,21:30:24,TRANSFER,1657.51,San Antonio,Technology,0
T00051818,CUST000568,2023-07-07,04:13:41,PAYMENT,113.2,Los Angeles,Utilities,1
T00026965,CUST000222,2023-11-09,14:01:38,CREDIT,4087.34,Los Angeles,Education,0
T00044006,CUST000096,2023-08-03,15:44:49,CREDIT,1241.21,Philadelphia,Food,0
T00045555,CUST000367,2023-10-29,04:35:38,PAYMENT,308.23,Dallas,Utilities,0
T00021234,CUST000256,2023-10-25,15:13:27,TRANSFER,1911.16,Dallas,Utilities,0
T00029747,CUST000420,2023-10-22,02:50:37,CREDIT,1439.5,New York,Technology,0
T00043460,CUST000283,2023-08-31,08:01:23,TRANSFER,754.57,San Jose,Retail,0
T00026235,CUST000926,2023-12-14,17:42:25,CREDIT,4678.87,Philadelphia,Utilities,0
T00025853,CUST000810,2023-11-24,15:40:05,DEBIT,189.77,San Diego,Travel,0
T00033970,CUST000181,2023-07-14,14:42:59,DEBIT,65.99,San Diego,Food,0
T00013033,CUST000434,2023-03-26,16:58:33,PAYMENT,98.32,Philadelphia,Technology,0
T00038442,CUST000611,2023-11-20,16:27:41,PAYMENT,494.54,Dallas,Healthcare,0
T00019511,CUST000702,2023-12-10,02:52:33,PAYMENT,391.18,Philadelphia,Entertainment,0
T00015420,CUST000634,2023-12-14,23:16:42,PAYMENT,332.33,Chicago,Food,0
T00020374,CUST000964,2023-04-12,21:43:45,PAYMENT,417.51,Houston,Retail,0
T00009447,CUST000631,2023-05-03,17:13:33,DEBIT,86.07,Los Angeles,Utilities,0
T00017394,CUST000857,2023-07-28,22:14:22,TRANSFER,1903.21,San Diego,Retail,0
T00045328,CUST000588,2023-07-29,21:16:52,CASH_WITHDRAWAL,88.35,Chicago,Retail,0
T00040584,CUST000359,2023-07-18,15:57:28,CREDIT,3543.18,Houston,Retail,0
T00041643,CUST000949,2023-09-15,12:45:32,TRANSFER,70.2,Phoenix,Education,0
T00026530,CUST000264,2023-03-22,11:42:20,PAYMENT,158.29,San Antonio,Education,0
T00011634,CUST000087,2023-10-23,08:47:14,PAYMENT,353.88,Dallas,Education,0
T00007406,CUST000374,2023-09-21,14:04:55,PAYMENT,162.55,Dallas,Healthcare,0
T00010577,CUST000345,2023-05-29,15:56:47,CREDIT,4572.37,San Antonio,Utilities,0
T00050493,CUST000366,2023-07-01,07:04:10,CASH_WITHDRAWAL,105.8,Houston,Education,1
T00045690,CUST000037,2023-12-01,12:53:39,DEBIT,103.42,San Diego,Food,0
T00032689,CUST000447,2023-05-17,06:48:37,CREDIT,1975.61,Philadelphia,Food,0
T00048708,CUST000422,2023-07-21,23:53:51,DEBIT,52.98,San Antonio,Retail,1
T00050681,CUST000633,2023-07-04,14:22:14,DEBIT,160.34,Philadelphia,Utilities,1
T00039688,CUST000766,2023-09-25,04:13:25,TRANSFER,251.66,New York,Education,0
T00003872,CUST000862,2023-05-04,16:58:46,PAYMENT,86.03,Dallas,Healthcare,0
T00019608,CUST000035,2023-06-03,01:03:12,CASH_WITHDRAWAL,51.45,San Antonio,Retail,0
T00040883,CUST000069,2023-07-16,10:19:39,DEBIT,117.03,San Jose,Technology,0
T00023923,CUST000281,2023-09-23,00:37:42,TRANSFER,62.18,San Jose,Food,0
T00042638,CUST000105,2023-05-01,18:50:18,CASH_WITHDRAWAL,22.73,San Antonio,Healthcare,0
T00031231,CUST000269,2023-10-23,00:14:12,DEBIT,46.68,Dallas,Travel,0
T00024654,CUST000206,2023-07-02,09:51:05,CASH_WITHDRAWAL,197.33,San Diego,Entertainment,0
T00046502,CUST000157,2023-04-07,23:26:57,TRANSFER,1984.39,Houston,Retail,0
T00029137,CUST000660,2023-03-07,22:54:29,CREDIT,228.53,San Jose,Healthcare,0
T00027434,CUST000645,2023-12-24,23:35:51,CASH_WITHDRAWAL,65.87,New York,Travel,0
T00008053,CUST000690,2023-05-27,15:18:02,DEBIT,7.4,San Antonio,Entertainment,0
T00025815,CUST000272,2023-09-27,02:14:44,CASH_WITHDRAWAL,93.5,San Diego,Retail,0
T00014935,CUST000984,2023-11-12,20:46:55,CREDIT,1246.37,Phoenix,Healthcare,0
T00043624,CUST000598,2023-04-06,21:45:06,PAYMENT,179.0,San Diego,Travel,0
T00011150,CUST000971,2023-11-09,16:57:09,CASH_WITHDRAWAL,48.12,Los Angeles,Travel,0
T00003105,CUST000505,2023-03-30,09:10:39,DEBIT,191.71,New York,Food,0
T00010214,CUST000730,2023-06-20,16:46:24,CASH_WITHDRAWAL,229.83,Chicago,Education,0
T00006236,CUST000101,2023-06-02,14:02:42,TRANSFER,1007.63,Los Angeles,Entertainment,0
T00036095,CUST000921,2023-11-23,07:53:42,PAYMENT,82.05,San Diego,Retail,0
T00049625,CUST000410,2023-03-29,04:45:38,PAYMENT,86.75,San Diego,Travel,1
T00051153,CUST000648,2023-12-06,19:44:03,CREDIT,169.28,Dallas,Retail,1
T00051415,CUST000634,2023-10-01,10:27:04,DEBIT,537.13,Moscow,Technology,1
T00007786,CUST000906,2023-01-15,00:49:08,CREDIT,1174.31,Phoenix,Utilities,0
T00048420,CUST000745,2023-11-01,07:52:18,PAYMENT,56.38,San Antonio,Travel,1
T00039084,CUST000876,2023-12-17,23:01:02,TRANSFER,1087.63,Chicago,Education,0
T00046124,CUST000097,2023-12-18,00:20:41,CREDIT,745.07,Chicago,Technology,0
T00023951,CUST000586,2023-09-15,04:19:04,CREDIT,2248.07,San Jose,Utilities,0
T00042629,CUST000518,2023-04-10,08:19:25,TRANSFER,1050.96,Dallas,Technology,0
T00049972,CUST000567,2023-05-05,13:38:00,DEBIT,197.37,Phoenix,Healthcare,1
T00040358,CUST000243,2023-02-14,07:40:41,CASH_WITHDRAWAL,38.32,Philadelphia,Retail,0
T00018995,CUST000816,2023-05-19,04:39:25,DEBIT,66.28,New York,Technology,0
T00012528,CUST000918,2023-08-29,00:08:43,TRANSFER,1161.57,Chicago,Technology,0
T00007729,CUST000672,2023-01-02,15:39:21,CASH_WITHDRAWAL,85.61,Chicago,Utilities,0
T00008088,CUST000320,2023-06-07,13:26:56,PAYMENT,54.41,San Jose,Travel,0
T00037503,CUST000987,2023-10-28,18:11:41,PAYMENT,316.07,Philadelphia,Food,0
T00027441,CUST000198,2023-09-18,02:27:33,TRANSFER,435.87,Dallas,Technology,0
T00048597,CUST000624,2023-08-20,00:28:08,CREDIT,124.4,Houston,Education,1
T00046131,CUST000669,2023-03-20,13:07:54,PAYMENT,188.74,San Diego,Retail,0
T00015692,CUST000149,2023-07-02,00:20:03,CREDIT,2555.61,San Jose,Retail,0
T00037302,CUST000438,2023-07-14,19:54:30,CREDIT,881.13,San Jose,Education,0
T00026280,CUST000442,2023-07-19,12:32:46,CREDIT,4381.22,San Jose,Education,0
T00025503,CUST000670,2023-01-25,01:00:07,CREDIT,2437.37,San Antonio,Healthcare,0
T00007237,CUST000608,2023-08-03,21:15:09,TRANSFER,205.12,San Diego,Retail,0
T00014539,CUST000290,2023-01-28,00:03:39,DEBIT,190.58,San Diego,Entertainment,0
T00020483,CUST000017,2023-05-17,00:39:13,CREDIT,3799.31,Los Angeles,Utilities,0
T00034786,CUST000073,2023-10-30,10:18:25,DEBIT,150.57,New York,Travel,0
T00031172,CUST000941,2023-05-22,19:11:19,CREDIT,494.68,Philadelphia,Retail,0
T00020348,CUST000110,2023-01-02,09:45:30,PAYMENT,304.4,Philadelphia,Technology,0
T00044393,CUST000547,2023-01-11,09:14:21,PAYMENT,474.67,San Diego,Food,0
T00004180,CUST000152,2023-10-06,02:39:59,PAYMENT,56.79,Dallas,Entertainment,0
T00030679,CUST000978,2023-10-27,22:07:06,TRANSFER,1001.67,Los Angeles,Food,0
T00041242,CUST000678,2023-03-30,06:35:29,CREDIT,1375.04,San Antonio,Entertainment,0
T00003115,CUST000516,2023-08-15,08:49:40,TRANSFER,1853.38,Phoenix,Retail,0
T00044800,CUST000355,2023-10-01,02:09:44,PAYMENT,240.59,Dallas,Travel,0
T00004422,CUST000796,2023-07-20,19:00:19,CASH_WITHDRAWAL,113.67,San Diego,Education,0
T00029804,CUST000467,2023-02-06,18:22:45,PAYMENT,49.11,Dallas,Technology,0
T00050598,CUST000107,2023-07-24,03:23:26,PAYMENT,535.32,Mumbai,Travel,1
T00051482,CUST000818,2023-09-14,09:16:09,TRANSFER,152.12,Chicago,Travel,1
T00038021,CUST000492,2023-03-19,13:20:38,CREDIT,4954.25,San Jose,Travel,0
T00045463,CUST000007,2023-01-18,06:04:18,DEBIT,90.51,New York,Education,0
T00004124,CUST000957,2023-12-28,03:55:16,TRANSFER,1569.12,New York,Healthcare,0
T00002150,CUST000107,2023-01-14,19:49:00,DEBIT,103.98,Philadelphia,Education,0
T00048221,CUST000181,2023-06-05,07:45:05,TRANSFER,18796.51,San Diego,Education,1
T00008726,CUST000539,2023-07-31,10:35:01,CREDIT,550.27,Los Angeles,Healthcare,0
T00033191,CUST000809,2023-10-16,07:27:22,TRANSFER,429.96,Dallas,Technology,0
T00023791,CUST000310,2023-08-18,19:14:26,TRANSFER,1889.96,Dallas,Education,0
T00039909,CUST000241,2023-03-15,22:22:07,PAYMENT,403.86,Houston,Technology,0
T00010758,CUST000726,2023-06-02,09:36:17,PAYMENT,483.65,San Diego,Entertainment,0
T00001271,CUST000095,2023-05-07,17:57:21,PAYMENT,307.99,Houston,Travel,0
T00028533,CUST000810,2023-12-09,23:50:19,DEBIT,96.35,Phoenix,Retail,0
T00007323,CUST000932,2023-06-08,09:37:40,CASH_WITHDRAWAL,230.68,San Jose,Entertainment,0
T00035370,CUST000894,2023-04-23,10:01:16,CASH_WITHDRAWAL,158.49,Phoenix,Travel,0
T00011306,CUST000084,2023-01-18,15:07:59,CREDIT,3565.34,Dallas,Education,0
T00027174,CUST000738,2023-07-12,12:32:59,CASH_WITHDRAWAL,75.58,Dallas,Entertainment,0
T00039959,CUST000498,2023-08-07,07:30:52,CASH_WITHDRAWAL,142.0,San Antonio,Travel,0
T00032342,CUST000985,2023-07-29,10:07:51,CREDIT,1680.86,San Jose,Travel,0
T00032417,CUST000609,2023-08-21,08:25:30,TRANSFER,356.79,Philadelphia,Travel,0
T00028443,CUST000346,2023-01-19,04:44:34,TRANSFER,445.15,Phoenix,Education,0
T00007390,CUST000460,2023-02-25,21:27:35,CREDIT,979.83,San Antonio,Healthcare,0
T00011933,CUST000041,2023-10-26,15:12:10,CASH_WITHDRAWAL,274.76,Dallas,Utilities,0
T00028040,CUST000073,2023-02-06,13:43:37,CASH_WITHDRAWAL,258.08,Dallas,Education,0
T00027650,CUST000834,2023-02-12,09:50:50,CASH_WITHDRAWAL,291.68,New York,Utilities,0
T00008617,CUST000673,2023-11-23,03:59:53,CREDIT,3234.95,San Diego,Technology,0
T00030277,CUST000601,2023-03-09,18:27:12,DEBIT,168.9,Dallas,Retail,0
T00046057,CUST000832,2023-09-24,18:15:41,TRANSFER,355.19,New York,Technology,0
T00027647,CUST000450,2023-06-04,01:16:59,PAYMENT,495.83,New York,Utilities,0
T00040290,CUST000186,2023-07-12,22:47:15,PAYMENT,181.91,Phoenix,Retail,0
T00005562,CUST000725,2023-10-30,07:14:55,PAYMENT,79.33,Dallas,Education,0
T00048970,CUST000482,2023-11-23,19:44:49,PAYMENT,243.42,Houston,Cryptocurrency,1
T00026083,CUST000343,2023-09-27,23:17:29,PAYMENT,40.78,New York,Food,0
T00012407,CUST000896,2023-09-29,12:18:25,TRANSFER,1488.09,San Antonio,Entertainment,0
T00000902,CUST000628,2023-12-01,16:56:59,CASH_WITHDRAWAL,72.4,Phoenix,Travel,0
T00038049,CUST000508,2023-05-27,06:06:21,TRANSFER,597.02,Dallas,Healthcare,0
T00037296,CUST000626,2023-12-22,21:30:50,TRANSFER,1543.04,San Diego,Entertainment,0
T00000647,CUST000750,2023-01-30,03:04:23,CREDIT,4714.99,Los Angeles,Healthcare,0
T00014278,CUST000655,2023-10-03,03:49:26,CREDIT,1461.93,Chicago,Entertainment,0
T00022275,CUST000932,2023-12-19,19:33:46,DEBIT,56.38,San Antonio,Education,0
T00025075,CUST000899,2023-09-21,05:26:29,DEBIT,103.47,Dallas,Retail,0
T00019364,CUST000914,2023-10-06,23:06:23,CREDIT,4290.09,San Diego,Food,0
T00021720,CUST000845,2023-10-06,01:55:28,CASH_WITHDRAWAL,225.59,Chicago,Education,0
T00045641,CUST000382,2023-03-22,07:20:44,DEBIT,102.93,Dallas,Food,0
T00032452,CUST000956,2023-03-26,04:18:57,TRANSFER,478.65,San Jose,Retail,0
T00022898,CUST000259,2023-12-16,07:38:00,TRANSFER,972.47,Houston,Entertainment,0
T00017024,CUST000428,2023-12-17,07:17:21,CASH_WITHDRAWAL,179.41,Houston,Technology,0
T00002544,CUST000463,2023-03-25,10:25:06,DEBIT,126.16,Dallas,Technology,0
T00005855,CUST000985,2023-08-09,13:26:41,CASH_WITHDRAWAL,233.74,Chicago,Utilities,0
T00011839,CUST000487,2023-11-09,16:20:31,CREDIT,4691.33,Philadelphia,Travel,0
T00050713,CUST000623,2023-01-27,23:41:04,TRANSFER,467.79,Lagos,Utilities,1
T00033310,CUST000477,2023-04-19,10:40:17,CASH_WITHDRAWAL,248.15,Chicago,Healthcare,0
T00013826,CUST000524,2023-11-17,03:05:39,CASH_WITHDRAWAL,166.94,San Antonio,Technology,0
T00020993,CUST000162,2023-04-10,10:37:48,PAYMENT,63.33,Dallas,Travel,0
T00045086,CUST000869,2023-01-15,15:37:42,TRANSFER,68.25,San Antonio,Food,0
T00013251,CUST000706,2023-01-22,11:38:43,DEBIT,72.12,Phoenix,Travel,0
T00028292,CUST000340,2023-09-11,03:44:58,TRANSFER,1838.54,San Jose,Retail,0
T00012990,CUST000963,2023-12-01,05:59:51,CASH_WITHDRAWAL,266.03,San Antonio,Travel,0
T00000171,CUST000885,2023-01-28,02:40:37,CASH_WITHDRAWAL,236.35,San Antonio,Healthcare,0
T00041806,CUST000506,2023-12-06,15:15:13,DEBIT,75.07,Phoenix,Healthcare,0
T00010801,CUST000400,2023-08-14,07:21:57,CASH_WITHDRAWAL,194.63,Houston,Healthcare,0
T00045572,CUST000606,2023-02-12,15:01:01,TRANSFER,1379.97,Chicago,Entertainment,0
T00030174,CUST000573,2023-10-20,04:09:24,PAYMENT,143.82,San Diego,Technology,0
T00041172,CUST000533,2023-09-08,14:45:40,DEBIT,50.82,San Antonio,Education,0
T00047592,CUST000668,2023-01-26,09:31:07,CREDIT,557.98,Jakarta,Education,1
T00030602,CUST000884,2023-07-02,21:11:40,CASH_WITHDRAWAL,164.42,New York,Retail,0
T00007376,CUST000676,2023-07-10,23:39:52,CASH_WITHDRAWAL,236.4,Chicago,Technology,0
T00002640,CUST000367,2023-01-23,18:25:01,DEBIT,163.13,San Jose,Food,0
T00037110,CUST000484,2023-01-17,14:03:38,DEBIT,127.98,San Diego,Food,0
T00011321,CUST000511,2023-10-25,10:22:21,CREDIT,4835.83,Chicago,Travel,0
T00010557,CUST000994,2023-08-22,13:32:06,DEBIT,182.23,San Antonio,Utilities,0
T00017244,CUST000019,2023-08-03,06:30:53,PAYMENT,20.16,San Jose,Travel,0
T00026793,CUST000195,2023-01-14,21:36:52,TRANSFER,681.39,Los Angeles,Healthcare,0
T00024210,CUST000031,2023-02-19,17:56:05,CASH_WITHDRAWAL,134.14,San Antonio,Retail,0
T00002680,CUST000391,2023-01-02,07:53:08,CREDIT,386.25,San Antonio,Food,0
T00025749,CUST000102,2023-09-19,04:38:34,TRANSFER,453.48,Houston,Utilities,0
T00041767,CUST000612,2023-10-16,23:24:27,TRANSFER,1132.97,San Antonio,Technology,0
T00008642,CUST000632,2023-04-10,00:23:28,TRANSFER,1014.3,San Jose,Food,0
T00000710,CUST000414,2023-06-16,14:48:25,DEBIT,79.75,New York,Travel,0
T00000317,CUST000329,2023-02-09,20:16:54,PAYMENT,170.68,Phoenix,Utilities,0
T00019705,CUST000938,2023-08-25,03:36:26,CREDIT,4553.39,Phoenix,Retail,0
T00025300,CUST000999,2023-04-28,03:56:56,CREDIT,2027.88,Los Angeles,Healthcare,0
T00004564,CUST000951,2023-11-12,13:59:21,PAYMENT,202.75,New York,Education,0
T00046827,CUST000964,2023-04-30,03:29:16,DEBIT,192.84,San Antonio,Travel,0
T00036183,CUST000719,2023-06-07,07:35:43,DEBIT,88.69,Philadelphia,Travel,0
T00048554,CUST000381,2023-02-22,14:06:33,CASH_WITHDRAWAL,118.13,Los Angeles,Food,1
T00049935,CUST000669,2023-12-16,09:14:20,PAYMENT,897.66,Chicago,Cryptocurrency,1
T00040539,CUST000166,2023-03-07,16:23:45,DEBIT,172.22,San Diego,Technology,0
T00001912,CUST000858,2023-08-19,15:47:17,TRANSFER,108.86,Philadelphia,Entertainment,0
T00022726,CUST000323,2023-02-22,05:06:25,CASH_WITHDRAWAL,82.04,Philadelphia,Entertainment,0
T00034114,CUST000332,2023-06-06,18:00:41,CREDIT,3718.36,San Jose,Entertainment,0
T00033915,CUST000711,2023-08-24,14:11:06,DEBIT,150.77,Philadelphia,Retail,0
T00008248,CUST000708,2023-12-13,16:41:35,TRANSFER,1564.94,Chicago,Travel,0
T00049807,CUST000421,2023-10-31,16:09:35,TRANSFER,106.84,Chicago,Healthcare,1
T00043213,CUST000517,2023-10-26,21:45:11,PAYMENT,70.8,Los Angeles,Healthcare,0
T00018551,CUST000617,2023-03-23,23:24:33,PAYMENT,237.58,San Diego,Retail,0
T00008895,CUST000068,2023-12-11,14:42:35,DEBIT,77.83,Philadelphia,Healthcare,0
T00039357,CUST000855,2023-01-02,10:04:53,TRANSFER,1205.76,Phoenix,Travel,0
T00021043,CUST000707,2023-07-05,15:27:05,TRANSFER,1219.86,San Jose,Entertainment,0
T00038614,CUST000618,2023-12-02,20:38:46,CREDIT,3517.08,Houston,Utilities,0
